BnB_BnB/1/finished,BnB_BnB/1,BnB_List/1,DP/1,DP_BnB/1,BnB_BnB/2/finished,BnB_BnB/2,BnB_List/2,DP/2,DP_BnB/2,BnB_BnB/3/finished,BnB_BnB/3,BnB_List/3,DP/3,DP_BnB/3
true,173147,173147,173147,173147,true,154817,154817,154817,154817,true,154817,154817,154817,154817
true,354004,354004,354004,354004,true,223244,223244,235564,235564,true,176320,176320,176320,176320
true,244510,244510,244510,244510,true,168282,170174,168282,168282,true,168282,168282,168282,168282
true,149808,149808,149808,149808,true,124106,124106,130592,130592,true,124106,124106,124106,124106
true,70535,70535,70535,70535,true,62420,62420,62420,62420,true,62420,62420,62420,62420
true,288456,288456,288456,288456,true,197582,197582,199668,199668,true,120208,120208,120208,120208
true,261168,261168,261168,261168,true,149952,149952,149952,149952,true,115356,115356,115356,115356
true,394740,394740,394740,394740,true,286290,286290,300600,300600,true,237100,237100,237100,237100
true,235858,235858,235858,235858,true,179816,179816,179816,179816,true,179816,179816,179816,179816
true,528240,528240,528240,528240,true,305505,305505,305505,305505,true,305505,305505,305505,305505
true,80442,80442,80442,80442,true,60992,60992,60992,60992,true,60992,60992,60992,60992
true,167070,167070,167070,167070,true,151080,151080,151080,151080,true,151080,151080,151080,151080
true,569118,569118,569118,569118,true,369094,369094,369094,369094,true,292705,292705,292705,292705
true,213525,213525,213525,213525,true,141480,141480,141480,141480,true,141480,141480,141480,141480
true,256515,256515,256515,256515,true,240384,240384,240384,240384,true,240384,240384,240384,240384
true,145550,145550,145550,145550,true,125210,125210,125210,125210,true,125210,125210,125210,125210
true,130470,130470,130470,130470,true,82575,82575,92820,92820,true,79170,79170,79170,79170
true,106782,106782,106782,106782,true,66620,66620,78848,78848,true,63512,63512,63512,63512
true,302022,302022,302022,302022,true,181790,181790,181790,181790,true,179634,179634,179634,179634
true,512540,512540,512540,512540,true,376540,376540,376540,376540,true,376540,376540,376540,376540
true,104968,104968,104968,104968,true,73372,73372,74349,74349,true,62283,62283,62283,62283
true,137680,137680,137680,137680,true,95640,95640,95640,95640,true,95640,95640,95640,95640
true,210800,210800,210800,210800,true,156638,156638,156638,156638,true,143602,143602,143602,143602
true,76404,76404,76404,76404,true,72426,72426,72426,72426,true,72426,72426,72426,72426
true,288613,288613,288613,288613,true,184054,184054,184054,184054,true,168210,168210,168210,168210
true,265286,265286,265286,265286,true,157542,157542,193424,193424,true,157542,157542,157542,157542
true,361272,361272,361272,361272,true,288720,288720,288720,288720,true,288720,288720,288720,288720
true,104488,104488,104488,104488,true,83583,83583,83583,83583,true,83583,83583,83583,83583
true,239050,239050,239050,239050,true,178248,178248,178248,178248,true,178248,178248,178248,178248
true,127911,127911,127911,127911,true,87536,87536,87536,87536,true,87536,87536,87536,87536
true,134469,134469,134469,134469,true,85419,85419,85419,85419,true,85419,85419,85419,85419
true,130860,130860,130860,130860,true,90195,90195,91875,91875,true,68431,68431,68431,68431
true,80400,80400,80400,80400,true,67980,67980,67980,67980,true,67980,67980,67980,67980
true,202501,202501,202501,202501,true,115037,115037,115037,115037,true,115037,115037,115037,115037
true,523803,523803,523803,523803,true,340557,340557,340557,340557,true,289410,289410,289410,289410
true,145180,145180,145180,145180,true,123768,123768,123768,123768,true,123768,123768,123768,123768
true,134312,134312,134312,134312,true,116144,116144,116144,116144,true,116144,116144,116144,116144
true,114784,114784,114784,114784,true,95040,95040,95040,95040,true,95040,95040,95040,95040
true,182479,182479,182479,182479,true,134453,134453,134453,134453,true,134453,134453,134453,134453
true,53860,53860,53860,53860,true,42845,42845,42845,42845,true,42845,42845,42845,42845
true,214164,214164,214164,214164,true,131616,131616,135598,135598,true,110814,110814,110814,110814
true,550229,550229,550229,550229,true,349653,349653,349653,349653,true,281416,281416,281416,281416
true,216530,216530,216530,216530,true,143400,143400,143400,143400,true,97952,97952,97952,97952
true,383760,383760,383760,383760,true,383760,383760,383760,383760,true,383760,383760,383760,383760
true,338330,338330,338330,338330,true,247044,247044,250861,250861,true,236912,236912,236912,236912
true,199600,199600,199600,199600,true,143115,143115,162208,162208,true,143115,143115,143115,143115
true,130949,130949,130949,130949,true,95116,95116,95116,95116,true,95116,95116,95116,95116
true,155970,155970,155970,155970,true,92880,92880,92880,92880,true,92880,92880,92880,92880
true,137878,137878,137878,137878,true,104325,104325,104325,104325,true,104325,104325,104325,104325
true,127476,127476,127476,127476,true,69924,69924,69924,69924,true,69924,69924,69924,69924
true,127687,127687,127687,127687,true,72016,72016,72016,72016,true,72016,72016,72016,72016
true,194675,194675,194675,194675,true,116746,116746,116746,116746,true,116746,116746,116746,116746
true,193470,193470,193470,193470,true,140445,140445,140445,140445,true,140445,140445,140445,140445
true,157185,157185,157185,157185,true,87766,87766,87766,87766,true,87766,87766,87766,87766
true,234732,234732,234732,234732,true,180960,180960,180960,180960,true,176576,176576,176576,176576
true,113168,113168,113168,113168,true,67552,67552,70137,70137,true,64779,64779,64779,64779
true,271167,271167,271167,271167,true,210600,210600,210600,210600,true,208527,208527,208527,208527
true,845338,845338,845338,845338,true,664204,664204,664204,664204,true,508916,508916,508916,508916
true,416544,416544,416544,416544,true,244894,244894,244894,244894,true,244894,244894,244894,244894
true,116135,116135,116135,116135,true,69070,69070,69070,69070,true,69070,69070,69070,69070
true,122759,122759,122759,122759,true,87101,87101,87101,87101,true,87101,87101,87101,87101
true,98124,98124,98124,98124,true,54924,54924,54924,54924,true,54924,54924,54924,54924
true,117054,117054,117054,117054,true,103734,103734,103734,103734,true,103734,103734,103734,103734
true,113646,113646,113646,113646,true,73590,73590,73590,73590,true,73590,73590,73590,73590
true,336771,336771,336771,336771,true,277155,277155,277155,277155,true,277155,277155,277155,277155
true,380780,380780,380780,380780,true,229340,229340,229340,229340,true,229340,229340,229340,229340
true,58008,58008,58008,58008,true,41624,41624,41624,41624,true,40068,40068,40068,40068
true,138432,138432,138432,138432,true,87878,87878,87878,87878,true,87878,87878,87878,87878
true,393093,393093,393093,393093,true,238350,238350,238350,238350,true,221125,221125,221125,221125
true,73296,73296,73296,73296,true,73296,73296,73296,73296,true,73296,73296,73296,73296
true,97160,97160,97160,97160,true,96088,96088,96088,96088,true,96088,96088,96088,96088
true,151632,151632,151632,151632,true,127984,127984,127984,127984,true,127984,127984,127984,127984
true,369050,369050,369050,369050,true,244100,244100,244100,244100,true,244100,244100,244100,244100
true,106356,106356,106356,106356,true,106356,106356,106356,106356,true,106356,106356,106356,106356
true,182457,182457,182457,182457,true,182457,182457,182457,182457,true,182457,182457,182457,182457
true,352394,352394,352394,352394,true,269724,269724,269724,269724,true,269724,269724,269724,269724
true,367314,367314,367314,367314,true,332282,332282,332282,332282,true,332282,332282,332282,332282
true,263592,263592,263592,263592,true,164496,164496,164496,164496,true,164496,164496,164496,164496
true,94906,94906,94906,94906,true,57015,57015,57015,57015,true,57015,57015,57015,57015
true,78505,78505,78505,78505,true,65779,65779,65779,65779,true,65779,65779,65779,65779
true,167180,167180,167180,167180,true,166517,166517,166517,166517,true,166517,166517,166517,166517
true,95925,95925,95925,95925,true,75400,75400,75400,75400,true,75400,75400,75400,75400
true,198484,198484,198484,198484,true,176088,176088,176088,176088,true,176088,176088,176088,176088
true,231980,231980,231980,231980,true,215712,215712,215712,215712,true,215712,215712,215712,215712
true,118836,118836,118836,118836,true,65166,65166,65166,65166,true,65166,65166,65166,65166
true,210120,210120,210120,210120,true,157395,157395,157395,157395,true,157395,157395,157395,157395
true,162146,162146,162146,162146,true,89414,89414,89414,89414,true,89414,89414,89414,89414
true,129924,129924,129924,129924,true,85080,85080,85080,85080,true,85080,85080,85080,85080
true,218790,218790,218790,218790,true,179530,179530,179530,179530,true,179530,179530,179530,179530
true,108900,108900,108900,108900,true,93257,93257,93257,93257,true,93257,93257,93257,93257
true,269940,269940,269940,269940,true,166300,166300,170762,170762,true,146496,146496,146496,146496
true,95860,95860,95860,95860,true,90765,90765,90765,90765,true,90765,90765,90765,90765
true,133992,133992,133992,133992,true,133992,133992,133992,133992,true,133992,133992,133992,133992
true,106792,106792,106792,106792,true,55640,55640,55640,55640,true,52472,52472,52472,52472
true,123828,123828,123828,123828,true,123828,123828,123828,123828,true,123828,123828,123828,123828
true,94704,94704,94704,94704,true,71232,71232,71232,71232,true,65822,65822,65822,65822
true,229212,229212,229212,229212,true,191576,191576,191576,191576,true,191576,191576,191576,191576
true,289548,289548,289548,289548,true,170604,170604,170604,170604,true,153378,153378,153378,153378
true,110448,110448,110448,110448,true,110448,110448,110448,110448,true,110448,110448,110448,110448
true,232288,232288,232288,232288,true,161552,161552,161552,161552,true,161552,161552,161552,161552
true,184536,184536,184536,184536,true,113152,113152,113152,113152,true,113152,113152,113152,113152
true,157524,157524,157524,157524,true,105828,105828,105852,105852,true,89280,89280,89280,89280
true,147455,147455,147455,147455,true,84301,84301,84301,84301,true,84301,84301,84301,84301
true,260540,260540,260540,260540,true,154616,154616,178868,178868,true,154616,154616,154616,154616
true,67990,67990,67990,67990,true,45015,45015,45015,45015,true,45015,45015,45015,45015
true,176780,176780,176780,176780,true,133010,133010,133010,133010,true,133010,133010,133010,133010
true,96855,96855,96855,96855,true,53340,53340,53340,53340,true,53340,53340,53340,53340
true,185992,185992,185992,185992,true,148960,148960,148960,148960,true,148960,148960,148960,148960
true,348064,348064,348064,348064,true,195552,195552,195552,195552,true,195552,195552,195552,195552
true,207126,207126,207126,207126,true,137286,137286,137286,137286,true,137286,137286,137286,137286
true,143845,143845,143845,143845,true,102128,102128,102128,102128,true,102128,102128,102128,102128
true,63080,63080,63080,63080,true,55650,55650,55650,55650,true,55650,55650,55650,55650
true,98568,98568,98568,98568,true,98568,98568,98568,98568,true,98568,98568,98568,98568
true,487674,487674,487674,487674,true,310992,310992,310992,310992,true,236466,236466,236466,236466
true,658800,658800,658800,658800,true,420431,420431,420431,420431,true,420431,420431,420431,420431
true,260208,260208,260208,260208,true,236172,236172,236172,236172,true,236172,236172,236172,236172
true,519532,519532,519532,519532,true,464058,464058,464058,464058,true,464058,464058,464058,464058
true,327537,327537,327537,327537,true,211554,211554,211554,211554,true,203520,203520,203520,203520
true,151228,151228,151228,151228,true,90048,90048,97034,97034,true,67256,67256,67256,67256
true,178425,178425,178425,178425,true,142596,142596,142596,142596,true,142596,142596,142596,142596
true,188133,188133,188133,188133,true,123952,123952,133742,133742,true,123952,123952,123952,123952
true,119735,119735,119735,119735,true,110556,110556,112167,112167,true,110556,110556,110556,110556
true,141336,141336,141336,141336,true,93488,93488,93488,93488,true,93488,93488,93488,93488
true,336546,336546,336546,336546,true,247269,247269,247269,247269,true,247269,247269,247269,247269
true,89192,89192,89192,89192,true,68872,68872,68872,68872,true,68872,68872,68872,68872
true,103880,103880,103880,103880,true,93016,93016,93016,93016,true,93016,93016,93016,93016
true,95354,95354,95354,95354,true,74242,74242,74242,74242,true,74242,74242,74242,74242
true,280956,280956,280956,280956,true,271375,271375,271375,271375,true,271375,271375,271375,271375
true,304080,304080,304080,304080,true,248700,248700,248700,248700,true,248700,248700,248700,248700
true,107044,107044,107044,107044,true,86394,86394,86394,86394,true,86394,86394,86394,86394
true,66558,66558,66558,66558,true,39065,39065,51348,51348,true,37098,37098,37098,37098
true,311928,311928,311928,311928,true,240240,240240,240240,240240,true,194583,194583,194583,194583
true,343692,343692,343692,343692,true,251111,251111,251111,251111,true,251111,251111,251111,251111
true,48155,48155,48155,48155,true,37510,37510,37510,37510,true,37510,37510,37510,37510
true,199550,199550,199550,199550,true,112880,112880,112880,112880,true,101745,101745,101745,101745
true,501331,501331,501331,501331,true,314600,314600,314600,314600,true,254566,254566,254566,254566
true,239376,239376,239376,239376,true,193200,193200,193200,193200,true,193200,193200,193200,193200
true,206690,206690,206690,206690,true,160575,160575,163485,163485,true,150675,150675,150675,150675
true,277472,277472,277472,277472,true,180999,180999,180999,180999,true,177261,177261,177261,177261
true,353428,353428,353428,353428,true,232448,232448,244560,244560,true,231780,231780,231780,231780
true,132992,132992,132992,132992,true,114936,114936,114936,114936,true,114936,114936,114936,114936
true,288522,288522,288522,288522,true,230958,230958,230958,230958,true,198100,198100,198100,198100
true,300516,300516,300516,300516,true,222048,222048,222048,222048,true,222048,222048,222048,222048
true,112380,112380,112380,112380,true,68460,68460,68908,68908,true,68460,68460,68460,68460
true,53605,53605,53605,53605,true,30835,30835,31610,31610,true,30835,30835,30835,30835
true,204928,204928,204928,204928,true,204928,204928,204928,204928,true,204928,204928,204928,204928
true,165464,165464,165464,165464,true,138448,138448,138448,138448,true,138448,138448,138448,138448
true,195234,195234,195234,195234,true,135408,135408,135408,135408,true,133328,133328,133328,133328
true,147720,147720,147720,147720,true,132765,132765,132765,132765,true,132765,132765,132765,132765
true,183014,183014,183014,183014,true,105768,105768,131937,131937,true,105768,105768,105768,105768
true,84705,84705,84705,84705,true,84705,84705,84705,84705,true,84705,84705,84705,84705
true,240372,240372,240372,240372,true,147768,147768,147768,147768,true,147768,147768,147768,147768
true,204752,204752,204752,204752,true,134608,134608,134608,134608,true,127264,127264,127264,127264
true,167804,167804,167804,167804,true,104762,104762,104762,104762,true,104762,104762,104762,104762
true,322590,322590,322590,322590,true,309960,309960,309960,309960,true,309960,309960,309960,309960
true,303270,303270,303270,303270,true,238350,238350,238350,238350,true,238350,238350,238350,238350
true,147672,147672,147672,147672,true,147672,147672,147672,147672,true,147672,147672,147672,147672
true,64110,64110,64110,64110,true,58075,58075,58075,58075,true,58075,58075,58075,58075
