BnB_BnB/1/finished,BnB_BnB/1,BnB_List/1,DP/1,DP_BnB/1,BnB_BnB/2/finished,BnB_BnB/2,BnB_List/2,DP/2,DP_BnB/2,BnB_BnB/3/finished,BnB_BnB/3,BnB_List/3,DP/3,DP_BnB/3,BnB_BnB/4/finished,BnB_BnB/4,BnB_List/4,DP/4,DP_BnB/4,BnB_BnB/5/finished,BnB_BnB/5,BnB_List/5,DP/5,DP_BnB/5
true,656121,656121,656121,656121,true,352061,352061,352061,352061,true,329935,329935,329935,329935,true,285570,285570,285570,285570,true,285570,285570,285570,285570
true,257030,257030,257030,257030,true,170112,174410,182280,182280,true,143072,143072,143072,143072,true,143072,143072,143072,143072,true,143072,143072,143072,143072
true,312620,312620,312620,312620,true,226061,226061,233610,233610,true,213980,213980,213980,213980,true,213980,213980,213980,213980,true,213980,213980,213980,213980
true,182915,182915,182915,182915,true,94710,94710,94710,94710,true,94710,94710,94710,94710,true,94710,94710,94710,94710,true,94710,94710,94710,94710
true,271520,271520,271520,271520,true,163020,163020,163020,163020,true,163020,163020,163020,163020,true,163020,163020,163020,163020,true,163020,163020,163020,163020
true,499798,499798,499798,499798,true,265578,265578,319540,319540,true,238365,238365,238365,238365,true,238365,238365,238365,238365,true,238365,238365,238365,238365
true,157410,157410,157410,157410,true,101640,101640,106662,106662,true,100632,100632,100632,100632,true,100632,100632,100632,100632,true,100632,100632,100632,100632
true,215568,215568,215568,215568,true,154336,154336,168336,168336,true,154336,154336,154336,154336,true,154336,154336,154336,154336,true,154336,154336,154336,154336
true,202548,202548,202548,202548,true,133104,133104,150432,150432,true,133104,133104,133104,133104,true,133104,133104,133104,133104,true,133104,133104,133104,133104
true,216912,216912,216912,216912,true,178952,178952,189776,189776,true,178952,178952,178952,178952,true,178952,178952,178952,178952,true,178952,178952,178952,178952
true,455490,455490,455490,455490,true,262920,262920,319162,319162,true,205941,205941,262920,262920,true,205941,205941,205941,205941,true,205941,205941,205941,205941
true,164802,164802,164802,164802,true,120284,120284,130278,130278,true,97791,103482,103716,103716,true,84188,84188,84188,84188,true,84188,84188,84188,84188
true,130900,130900,130900,130900,true,103200,103200,116775,116775,true,103200,103200,103200,103200,true,103200,103200,103200,103200,true,103200,103200,103200,103200
true,304610,304610,304610,304610,true,191966,191966,229980,229980,true,157074,157074,163692,163692,true,157074,157074,157074,157074,true,157074,157074,157074,157074
true,443411,443411,443411,443411,true,308188,308188,308188,308188,true,284796,284796,284796,284796,true,284796,284796,284796,284796,true,284796,284796,284796,284796
true,181722,181722,181722,181722,true,108658,112090,119988,119988,true,102006,102006,102006,102006,true,102006,102006,102006,102006,true,102006,102006,102006,102006
true,275139,275139,275139,275139,true,159390,159390,159390,159390,true,159390,159390,159390,159390,true,159390,159390,159390,159390,true,159390,159390,159390,159390
true,681822,681822,681822,681822,true,390630,390630,390630,390630,true,314697,322225,375921,375921,true,265301,268363,297830,297830,true,263872,263872,263872,263872
true,270970,270970,270970,270970,true,147220,147220,147220,147220,true,147220,147220,147220,147220,true,147220,147220,147220,147220,true,147220,147220,147220,147220
true,284816,284816,284816,284816,true,197050,200936,215176,215176,true,179503,179503,179503,179503,true,179503,179503,179503,179503,true,179503,179503,179503,179503
true,171962,171962,171962,171962,true,99323,99323,114835,114835,true,82449,82449,82449,82449,true,81401,81401,81401,81401,true,81401,81401,81401,81401
true,272040,272040,272040,272040,true,149820,156804,178959,178959,true,142584,142584,142584,142584,true,142584,142584,142584,142584,true,142584,142584,142584,142584
true,204304,204304,204304,204304,true,171112,171112,185616,185616,true,171112,171112,171112,171112,true,171112,171112,171112,171112,true,171112,171112,171112,171112
true,244305,244305,244305,244305,true,219663,219663,219663,219663,true,219663,219663,219663,219663,true,219663,219663,219663,219663,true,219663,219663,219663,219663
true,535236,535236,535236,535236,true,323739,323739,341462,341462,true,247403,251420,306882,306882,true,236946,236946,236946,236946,true,236946,236946,236946,236946
true,360451,360451,360451,360451,true,215318,216651,245232,245232,true,151845,151845,151845,151845,true,144120,150852,150852,150852,true,144120,144120,144120,144120
true,132440,132440,132440,132440,true,89415,89415,105248,105248,true,89415,89415,89415,89415,true,89415,89415,89415,89415,true,89415,89415,89415,89415
true,304811,304811,304811,304811,true,209501,209501,233623,233623,true,194387,194387,209501,209501,true,194387,194387,194387,194387,true,194387,194387,194387,194387
true,218080,218080,218080,218080,true,136528,136528,136528,136528,true,129352,129352,129352,129352,true,129352,129352,129352,129352,true,129352,129352,129352,129352
true,731164,731164,731164,731164,true,412244,412244,412244,412244,true,355656,355656,355656,355656,true,314611,314611,314611,314611,true,314611,314611,314611,314611
true,389208,389208,389208,389208,true,236520,236520,298620,298620,true,211440,211440,211440,211440,true,211440,211440,211440,211440,true,211440,211440,211440,211440
true,450330,450330,450330,450330,true,302904,302904,314085,314085,true,278980,278980,290865,290865,true,278980,278980,278980,278980,true,278980,278980,278980,278980
true,115290,115290,115290,115290,true,103785,103785,107510,107510,true,102756,102756,102756,102756,true,102756,102756,102756,102756,true,102756,102756,102756,102756
true,494624,494624,494624,494624,true,300328,300328,300328,300328,true,300328,300328,300328,300328,true,300328,300328,300328,300328,true,300328,300328,300328,300328
true,191681,191681,191681,191681,true,123935,123935,123935,123935,true,101780,101780,101780,101780,true,101780,101780,101780,101780,true,101780,101780,101780,101780
true,392480,392480,392480,392480,true,213972,223030,237644,237644,true,164274,164274,164274,164274,true,148841,148841,148841,148841,true,116508,116508,116508,116508
true,167520,167520,167520,167520,true,90725,90725,90725,90725,true,79685,79685,79685,79685,true,79685,79685,79685,79685,true,79685,79685,79685,79685
true,593736,593736,593736,593736,true,453120,453120,468672,468672,true,436656,436656,436656,436656,true,436656,436656,436656,436656,true,436656,436656,436656,436656
true,163455,163455,163455,163455,true,100320,102401,118860,118860,true,91515,91515,91515,91515,true,91515,91515,91515,91515,true,91515,91515,91515,91515
true,141570,141570,141570,141570,true,78092,85766,93715,93715,true,59178,59178,59634,59634,true,59178,59178,59178,59178,true,59178,59178,59178,59178
true,168945,168945,168945,168945,true,158355,158355,158355,158355,true,158355,158355,158355,158355,true,158355,158355,158355,158355,true,158355,158355,158355,158355
true,182872,182872,182872,182872,true,118304,118304,118304,118304,true,118304,118304,118304,118304,true,118304,118304,118304,118304,true,118304,118304,118304,118304
true,109710,109710,109710,109710,true,68472,68472,68472,68472,true,68472,68472,68472,68472,true,68472,68472,68472,68472,true,68472,68472,68472,68472
true,166050,166050,166050,166050,true,133065,133065,133065,133065,true,133065,133065,133065,133065,true,133065,133065,133065,133065,true,133065,133065,133065,133065
true,494823,494823,494823,494823,true,305991,313460,305991,305991,true,301280,301280,301280,301280,true,301280,301280,301280,301280,true,301280,301280,301280,301280
true,248472,248472,248472,248472,true,129204,129204,129204,129204,true,127755,127755,127755,127755,true,127755,127755,127755,127755,true,127755,127755,127755,127755
true,245644,245644,245644,245644,true,153393,153393,157584,157584,true,136731,136731,136731,136731,true,136731,136731,136731,136731,true,136731,136731,136731,136731
true,214352,214352,214352,214352,true,129490,129490,132291,132291,true,129490,129490,129490,129490,true,129490,129490,129490,129490,true,129490,129490,129490,129490
true,178140,178140,178140,178140,true,99450,99450,105330,105330,true,99450,99450,99450,99450,true,99450,99450,99450,99450,true,99450,99450,99450,99450
true,162220,162220,162220,162220,true,91590,91590,91590,91590,true,91590,91590,91590,91590,true,91590,91590,91590,91590,true,91590,91590,91590,91590
true,239790,239790,239790,239790,true,139809,143957,151180,151180,true,104632,104632,104632,104632,true,104632,104632,104632,104632,true,104632,104632,104632,104632
true,271552,271552,271552,271552,true,144280,144280,144280,144280,true,144280,144280,144280,144280,true,144280,144280,144280,144280,true,144280,144280,144280,144280
true,199584,199584,199584,199584,true,127392,127392,127392,127392,true,105132,105132,105132,105132,true,92624,92624,92624,92624,true,92624,92624,92624,92624
true,306048,306048,306048,306048,true,205378,205378,239176,239176,true,201240,201240,201240,201240,true,201240,201240,201240,201240,true,201240,201240,201240,201240
true,163908,163908,163908,163908,true,134464,134464,134464,134464,true,134464,134464,134464,134464,true,133371,133371,133371,133371,true,133371,133371,133371,133371
true,294093,294093,294093,294093,true,172304,172304,172304,172304,true,171666,171666,171666,171666,true,171666,171666,171666,171666,true,171666,171666,171666,171666
true,158067,158067,158067,158067,true,101304,101304,101304,101304,true,101304,101304,101304,101304,true,101304,101304,101304,101304,true,101304,101304,101304,101304
true,449736,449736,449736,449736,true,325248,325248,340440,340440,true,309504,309504,309504,309504,true,309504,309504,309504,309504,true,309504,309504,309504,309504
true,198465,198465,198465,198465,true,159040,159040,159040,159040,true,159040,159040,159040,159040,true,159040,159040,159040,159040,true,159040,159040,159040,159040
true,392717,392717,392717,392717,true,225212,231582,268816,268816,true,162346,162346,162346,162346,true,158185,158185,158185,158185,true,158185,158185,158185,158185
true,154050,154050,154050,154050,true,89944,96022,103962,103962,true,76084,76084,82584,82584,true,76084,76084,76084,76084,true,76084,76084,76084,76084
true,569220,569220,569220,569220,true,429630,429630,437640,437640,true,323070,323070,323070,323070,true,323070,323070,323070,323070,true,323070,323070,323070,323070
true,257624,257624,257624,257624,true,138384,138384,159972,159972,true,124535,124535,138384,138384,true,87856,87856,87856,87856,true,87856,87856,87856,87856
true,150608,150608,150608,150608,true,121892,121892,121892,121892,true,101828,101828,101828,101828,true,96066,96066,96066,96066,true,96066,96066,96066,96066
true,152945,152945,152945,152945,true,77875,82170,82170,82170,true,73075,73075,73075,73075,true,73075,73075,73075,73075,true,73075,73075,73075,73075
true,339015,339015,339015,339015,true,180435,188355,215970,215970,true,159720,159720,159720,159720,true,159720,159720,159720,159720,true,159720,159720,159720,159720
true,330231,330231,330231,330231,true,259105,259105,259105,259105,true,259105,259105,259105,259105,true,259105,259105,259105,259105,true,259105,259105,259105,259105
true,175805,175805,175805,175805,true,141372,141372,141372,141372,true,141372,141372,141372,141372,true,141372,141372,141372,141372,true,141372,141372,141372,141372
true,312759,312759,312759,312759,true,178938,178938,178938,178938,true,178938,178938,178938,178938,true,178938,178938,178938,178938,true,178938,178938,178938,178938
true,168350,168350,168350,168350,true,91205,91205,91205,91205,true,91205,91205,91205,91205,true,91205,91205,91205,91205,true,91205,91205,91205,91205
true,342996,342996,342996,342996,true,217224,217224,217224,217224,true,207140,207140,207140,207140,true,207140,207140,207140,207140,true,207140,207140,207140,207140
true,195140,195140,195140,195140,true,120386,122770,122770,122770,true,99230,99230,99230,99230,true,99230,99230,99230,99230,true,99230,99230,99230,99230
true,163302,163302,163302,163302,true,108880,108880,108880,108880,true,94884,94884,94884,94884,true,94884,94884,94884,94884,true,94884,94884,94884,94884
true,648703,648703,648703,648703,true,377604,377604,393866,393866,true,298180,298180,346800,346800,true,263196,263196,263196,263196,true,263088,263088,263088,263088
true,439263,439263,439263,439263,true,261050,261050,276386,276386,true,172737,172737,172737,172737,true,172737,172737,172737,172737,true,172737,172737,172737,172737
true,228879,228879,228879,228879,true,205974,205974,209502,209502,true,205974,205974,205974,205974,true,205974,205974,205974,205974,true,205974,205974,205974,205974
true,340764,340764,340764,340764,true,197694,200418,246324,246324,true,176016,176016,176016,176016,true,176016,176016,176016,176016,true,176016,176016,176016,176016
true,238869,238869,238869,238869,true,225328,225328,225328,225328,true,225328,225328,225328,225328,true,225328,225328,225328,225328,true,225328,225328,225328,225328
true,201474,201474,201474,201474,true,110271,110271,110271,110271,true,110271,110271,110271,110271,true,110271,110271,110271,110271,true,110271,110271,110271,110271
true,207224,207224,207224,207224,true,136872,136872,136872,136872,true,135488,135488,135488,135488,true,135488,135488,135488,135488,true,135488,135488,135488,135488
true,138320,138320,138320,138320,true,78114,88746,94824,94824,true,64432,64432,64432,64432,true,64432,64432,64432,64432,true,64432,64432,64432,64432
