BnB_BnB/1/finished,BnB_BnB/1,BnB_List/1,DP/1,DP_BnB/1,BnB_BnB/2/finished,BnB_BnB/2,BnB_List/2,DP/2,DP_BnB/2,BnB_BnB/3/finished,BnB_BnB/3,BnB_List/3,DP/3,DP_BnB/3,BnB_BnB/4/finished,BnB_BnB/4,BnB_List/4,DP/4,DP_BnB/4
true,72060,72060,72060,72060,true,59065,59065,59065,59065,true,59065,59065,59065,59065,true,59065,59065,59065,59065
true,353349,353349,353349,353349,true,217055,232438,232438,232438,true,174570,174570,174570,174570,true,174570,174570,174570,174570
true,128709,128709,128709,128709,true,89488,89488,89488,89488,true,89488,89488,89488,89488,true,89488,89488,89488,89488
true,112710,112710,112710,112710,true,81072,81072,81072,81072,true,81072,81072,81072,81072,true,81072,81072,81072,81072
true,330092,330092,330092,330092,true,209846,209846,209846,209846,true,209846,209846,209846,209846,true,209846,209846,209846,209846
true,199764,199764,199764,199764,true,119856,119856,122474,122474,true,119856,119856,119856,119856,true,119856,119856,119856,119856
true,130557,130557,130557,130557,true,88032,88032,88032,88032,true,88032,88032,88032,88032,true,88032,88032,88032,88032
true,267090,267090,267090,267090,true,170200,170200,170200,170200,true,121020,121020,121020,121020,true,121020,121020,121020,121020
true,106915,106915,106915,106915,true,96830,96830,96830,96830,true,90380,90380,90380,90380,true,90380,90380,90380,90380
true,249904,249904,249904,249904,true,144872,144872,144872,144872,true,144872,144872,144872,144872,true,144872,144872,144872,144872
true,373768,373768,373768,373768,true,227012,227012,241965,241965,true,161731,161731,161731,161731,true,161731,161731,161731,161731
true,377586,377586,377586,377586,true,295526,295526,295526,295526,true,292639,292639,292639,292639,true,292639,292639,292639,292639
true,78048,78048,78048,78048,true,63505,63505,63505,63505,true,56161,56161,56161,56161,true,56161,56161,56161,56161
true,418518,418518,418518,418518,true,269946,271872,271872,271872,true,209860,209860,209860,209860,true,209860,209860,209860,209860
true,173022,173022,173022,173022,true,114643,114643,123179,123179,true,114643,114643,114643,114643,true,114643,114643,114643,114643
true,202356,202356,202356,202356,true,130988,130988,130988,130988,true,123420,123420,123420,123420,true,100920,100920,100920,100920
true,184140,184140,184140,184140,true,153759,153759,155895,155895,true,151863,151863,153525,153525,true,151863,151863,151863,151863
true,212589,212589,212589,212589,true,181242,181242,181242,181242,true,181242,181242,181242,181242,true,181242,181242,181242,181242
true,157420,157420,157420,157420,true,85345,85345,85345,85345,true,85345,85345,85345,85345,true,85345,85345,85345,85345
true,108560,108560,108560,108560,true,98865,98865,98865,98865,true,98865,98865,98865,98865,true,98865,98865,98865,98865
true,321958,321958,321958,321958,true,176858,176858,226588,226588,true,140068,140068,140068,140068,true,140068,140068,140068,140068
true,297690,297690,297690,297690,true,198195,204885,230215,230215,true,177925,177925,177925,177925,true,177925,177925,177925,177925
true,145984,145984,145984,145984,true,99168,99168,99168,99168,true,99168,99168,99168,99168,true,99168,99168,99168,99168
true,359827,359827,359827,359827,true,294278,294278,294278,294278,true,294278,294278,294278,294278,true,294278,294278,294278,294278
true,527292,527292,527292,527292,true,354762,354762,411723,411723,true,354762,354762,354762,354762,true,354762,354762,354762,354762
true,176760,176760,176760,176760,true,101928,101928,110672,110672,true,101928,101928,101928,101928,true,101928,101928,101928,101928
true,211340,211340,211340,211340,true,131010,131010,131010,131010,true,108830,108830,108830,108830,true,108830,108830,108830,108830
true,72936,72936,72936,72936,true,68104,68104,68104,68104,true,68104,68104,68104,68104,true,68104,68104,68104,68104
true,243276,243276,243276,243276,true,139094,141696,158220,158220,true,130752,130752,141696,141696,true,130752,130752,130752,130752
true,412643,412643,412643,412643,true,244743,244743,266665,266665,true,193200,193200,193200,193200,true,192357,192357,192357,192357
true,570956,570956,570956,570956,true,341624,341624,415884,415884,true,305920,305920,305920,305920,true,267872,267872,267872,267872
true,190218,190218,190218,190218,true,160177,160177,160177,160177,true,160177,160177,160177,160177,true,160177,160177,160177,160177
true,116494,116494,116494,116494,true,72163,72163,92883,92883,true,72163,72163,72163,72163,true,72163,72163,72163,72163
true,504048,504048,504048,504048,true,387960,387960,428208,428208,true,355187,355187,355187,355187,true,355187,355187,355187,355187
true,111495,111495,111495,111495,true,101120,101120,101120,101120,true,101120,101120,101120,101120,true,101120,101120,101120,101120
true,229474,229474,229474,229474,true,139005,139005,139005,139005,true,139005,139005,139005,139005,true,139005,139005,139005,139005
true,255720,255720,255720,255720,true,190992,190992,190992,190992,true,190992,190992,190992,190992,true,190992,190992,190992,190992
true,106630,106630,106630,106630,true,81621,81621,82150,82150,true,81621,81621,81621,81621,true,81621,81621,81621,81621
true,75800,75800,75800,75800,true,41165,41165,41165,41165,true,41165,41165,41165,41165,true,41165,41165,41165,41165
true,104290,104290,104290,104290,true,104290,104290,104290,104290,true,104290,104290,104290,104290,true,104290,104290,104290,104290
true,208224,208224,208224,208224,true,145544,145544,145544,145544,true,145544,145544,145544,145544,true,145544,145544,145544,145544
true,111452,111452,111452,111452,true,66294,66294,68458,68458,true,58929,58929,58929,58929,true,58929,58929,58929,58929
true,605670,605670,605670,605670,true,386015,391248,391248,391248,true,311240,311240,311240,311240,true,311240,311240,311240,311240
true,106110,106110,106110,106110,true,63810,63810,70865,70865,true,58884,58884,58884,58884,true,51829,51829,51829,51829
true,510456,510456,510456,510456,true,323136,323136,323136,323136,true,307627,307627,320385,320385,true,255648,255648,255648,255648
true,404481,404481,404481,404481,true,270443,270443,320838,320838,true,246687,246687,246687,246687,true,246687,246687,246687,246687
true,104104,104104,104104,104104,true,56966,56966,56966,56966,true,56966,56966,56966,56966,true,56966,56966,56966,56966
true,253726,253726,253726,253726,true,205348,205348,205348,205348,true,205348,205348,205348,205348,true,205348,205348,205348,205348
true,787360,787360,787360,787360,true,545611,545611,551215,551215,true,367776,367776,367776,367776,true,367776,367776,367776,367776
true,514182,514182,514182,514182,true,271439,271439,271439,271439,true,259556,259556,259556,259556,true,259556,259556,259556,259556
true,320840,320840,320840,320840,true,197977,197977,197977,197977,true,165900,165900,165900,165900,true,165900,165900,165900,165900
true,174483,174483,174483,174483,true,119925,119925,119925,119925,true,119925,119925,119925,119925,true,119925,119925,119925,119925
true,467190,467190,467190,467190,true,308308,308308,308308,308308,true,268498,268498,282258,282258,true,268498,268498,268498,268498
true,285855,285855,285855,285855,true,157890,157890,167850,167850,true,157890,157890,157890,157890,true,157890,157890,157890,157890
true,120480,120480,120480,120480,true,120480,120480,120480,120480,true,120480,120480,120480,120480,true,120480,120480,120480,120480
true,368407,368407,368407,368407,true,235062,235062,262522,262522,true,217594,217594,217594,217594,true,217594,217594,217594,217594
true,509067,509067,509067,509067,true,417494,417494,464519,464519,true,417494,417494,417494,417494,true,417494,417494,417494,417494
true,179025,179025,179025,179025,true,160674,160674,168759,168759,true,160674,160674,160674,160674,true,160674,160674,160674,160674
true,206220,206220,206220,206220,true,144039,144039,159915,159915,true,128310,134484,137865,137865,true,128310,128310,128310,128310
true,140935,140935,140935,140935,true,123318,123318,123318,123318,true,116053,116053,116053,116053,true,116053,116053,116053,116053
true,171621,171621,171621,171621,true,108696,108696,108696,108696,true,102912,102912,102912,102912,true,99726,99726,99726,99726
true,357682,357682,357682,357682,true,206700,206700,206700,206700,true,158054,158054,158054,158054,true,158054,158054,158054,158054
true,379860,379860,379860,379860,true,261006,281146,281952,281952,true,199776,199776,199776,199776,true,199776,199776,199776,199776
true,221529,221529,221529,221529,true,132814,132814,145114,145114,true,129225,129225,129225,129225,true,129225,129225,129225,129225
true,164412,164412,164412,164412,true,110688,110688,110688,110688,true,110688,110688,110688,110688,true,110688,110688,110688,110688
true,396270,396270,396270,396270,true,312345,312345,312345,312345,true,289617,289617,289617,289617,true,289617,289617,289617,289617
true,539950,539950,539950,539950,true,346590,346590,346590,346590,true,314375,314375,314375,314375,true,314375,314375,314375,314375
true,426842,426842,426842,426842,true,264225,264225,320775,320775,true,225889,225889,226603,226603,true,181692,181692,181692,181692
true,402339,402339,402339,402339,true,249700,249700,249700,249700,true,249700,249700,249700,249700,true,249700,249700,249700,249700
true,395808,395808,395808,395808,true,322385,322385,322385,322385,true,322385,322385,322385,322385,true,322385,322385,322385,322385
true,555611,555611,555611,555611,true,344383,356758,356758,356758,true,287630,287630,287630,287630,true,287630,287630,287630,287630
true,359255,359255,359255,359255,true,316901,316901,316901,316901,true,281010,281010,281010,281010,true,281010,281010,281010,281010
true,130146,130146,130146,130146,true,106362,106362,110388,110388,true,106362,106362,106362,106362,true,106362,106362,106362,106362
true,687504,687504,687504,687504,true,490418,490418,523594,523594,true,433122,433122,444212,444212,true,433122,433122,433122,433122
true,80690,80690,80690,80690,true,51995,52026,60590,60590,true,43260,43260,43260,43260,true,43260,43260,43260,43260
true,149928,149928,149928,149928,true,122010,122010,129474,129474,true,122010,122010,122010,122010,true,122010,122010,122010,122010
true,557282,557282,557282,557282,true,321228,321228,367200,367200,true,275198,275198,275198,275198,true,275198,275198,275198,275198
true,395580,395580,395580,395580,true,297813,297813,337740,337740,true,297813,297813,297813,297813,true,297813,297813,297813,297813
true,638148,638148,638148,638148,true,357199,357199,379677,379677,true,317728,317728,335769,335769,true,230199,230199,230199,230199
true,359050,359050,359050,359050,true,237728,237728,282074,282074,true,237728,237728,237728,237728,true,237728,237728,237728,237728
true,298830,298830,298830,298830,true,216650,216650,216650,216650,true,167433,167433,167433,167433,true,167433,167433,167433,167433
true,649106,649106,649106,649106,true,428168,428168,428168,428168,true,343266,343266,343266,343266,true,343266,343266,343266,343266
true,125734,125734,125734,125734,true,87241,87241,88886,88886,true,69524,69524,69524,69524,true,69524,69524,69524,69524
true,543837,543837,543837,543837,true,415587,415587,421721,421721,true,415587,415587,415587,415587,true,415587,415587,415587,415587
true,111130,111130,111130,111130,true,98530,98530,100200,100200,true,98530,98530,98530,98530,true,98530,98530,98530,98530
true,138160,138160,138160,138160,true,79816,79816,94560,94560,true,66404,66404,66404,66404,true,66404,66404,66404,66404
true,426368,426368,426368,426368,true,311984,311984,311984,311984,true,237162,237162,237162,237162,true,237162,237162,237162,237162
true,388139,388139,388139,388139,true,237048,237048,249942,249942,true,194733,194733,194733,194733,true,194733,194733,194733,194733
true,1099644,1099644,1099644,1099644,true,673335,673335,673335,673335,true,553266,553266,572318,572318,true,501380,501380,501380,501380
true,104375,104375,104375,104375,true,86580,86580,86580,86580,true,86580,86580,86580,86580,true,86580,86580,86580,86580
true,191910,191910,191910,191910,true,191910,191910,191910,191910,true,191910,191910,191910,191910,true,191910,191910,191910,191910
true,172930,172930,172930,172930,true,149467,149467,149467,149467,true,149467,149467,149467,149467,true,149467,149467,149467,149467
true,203104,203104,203104,203104,true,116832,116832,116832,116832,true,110534,110534,110534,110534,true,110534,110534,110534,110534
true,96624,96624,96624,96624,true,88484,88484,90114,90114,true,88484,88484,88484,88484,true,88484,88484,88484,88484
true,215024,215024,215024,215024,true,140640,140640,151616,151616,true,140640,140640,140640,140640,true,140640,140640,140640,140640
true,131232,131232,131232,131232,true,105288,105288,105288,105288,true,105288,105288,105288,105288,true,105288,105288,105288,105288
true,176346,176346,176346,176346,true,121707,121707,130752,130752,true,116235,116235,116235,116235,true,116235,116235,116235,116235
true,171786,171786,171786,171786,true,124104,124104,124104,124104,true,124104,124104,124104,124104,true,124104,124104,124104,124104
true,159730,159730,159730,159730,true,102424,102424,107704,107704,true,98030,98030,98030,98030,true,98030,98030,98030,98030
true,165804,165804,165804,165804,true,97323,97323,112272,112272,true,96576,96576,96576,96576,true,96576,96576,96576,96576
true,307860,307860,307860,307860,true,210615,210615,210615,210615,true,210615,210615,210615,210615,true,210615,210615,210615,210615
true,243034,243034,243034,243034,true,142842,142842,142842,142842,true,142842,142842,142842,142842,true,142842,142842,142842,142842
true,225256,225256,225256,225256,true,140456,140456,140456,140456,true,111001,111001,111001,111001,true,111001,111001,111001,111001
true,541821,541821,541821,541821,true,371132,371132,371132,371132,true,314373,314373,326445,326445,true,314373,314373,314373,314373
