BnB_BnB/1/finished,BnB_BnB/1,BnB_List/1,DP/1,DP_BnB/1,BnB_BnB/2/finished,BnB_BnB/2,BnB_List/2,DP/2,DP_BnB/2,BnB_BnB/3/finished,BnB_BnB/3,BnB_List/3,DP/3,DP_BnB/3,BnB_BnB/4/finished,BnB_BnB/4,BnB_List/4,DP/4,DP_BnB/4,BnB_BnB/5/finished,BnB_BnB/5,BnB_List/5,DP/5,DP_BnB/5,BnB_BnB/6/finished,BnB_BnB/6,BnB_List/6,DP/6,DP_BnB/6,BnB_BnB/7/finished,BnB_BnB/7,BnB_List/7,DP/7,DP_BnB/7,BnB_BnB/8/finished,BnB_BnB/8,BnB_List/8,DP/8,DP_BnB/8
true,290322,290322,290322,290322,true,167790,167790,186228,186228,true,155049,155049,162594,162594,true,146739,146739,155049,155049,false,146739,146739,146739,146739,true,146739,146739,146739,146739,true,146739,146739,146739,146739,true,146739,146739,146739,146739
true,306635,306635,306635,306635,true,181964,182668,197703,197703,true,150626,150626,170016,170016,false,137088,137088,150626,150626,true,137088,137088,137088,137088,true,137088,137088,137088,137088,true,137088,137088,137088,137088,true,137088,137088,137088,137088
true,483210,483210,483210,483210,true,306300,306300,354376,354376,false,247625,247625,306300,306300,true,245564,245564,265276,265276,true,245564,245564,245564,245564,true,245564,245564,245564,245564,true,245564,245564,245564,245564,true,245564,245564,245564,245564
true,455536,455536,455536,455536,true,248545,258899,268856,268856,true,184768,184768,184768,184768,false,164971,169273,179334,179334,false,140112,140112,140112,140112,false,140112,140112,140112,140112,true,140112,140112,140112,140112,true,140112,140112,140112,140112
true,556920,556920,556920,556920,true,295560,302290,331738,331738,false,205656,210410,227121,227121,true,205656,205656,205656,205656,true,205656,205656,205656,205656,true,205656,205656,205656,205656,true,205656,205656,205656,205656,true,205656,205656,205656,205656
true,162870,162870,162870,162870,true,97090,97090,123115,123115,true,77323,77948,92036,92036,false,70798,70798,70798,70798,true,70798,70798,70798,70798,true,70798,70798,70798,70798,true,70798,70798,70798,70798,true,70798,70798,70798,70798
true,328152,328152,328152,328152,true,236352,237078,279840,279840,true,213512,213512,243264,243264,true,213512,213512,223392,223392,true,213512,213512,213512,213512,true,213512,213512,213512,213512,true,213512,213512,213512,213512,true,213512,213512,213512,213512
true,244909,244909,244909,244909,true,178549,178549,187719,187719,true,142051,142051,142051,142051,false,132139,132139,132139,132139,true,132139,132139,132139,132139,true,132139,132139,132139,132139,true,132139,132139,132139,132139,true,132139,132139,132139,132139
true,320558,320558,320558,320558,true,207648,207648,208215,208215,true,178728,178728,178728,178728,true,178728,178728,178728,178728,true,178728,178728,178728,178728,true,178728,178728,178728,178728,true,178728,178728,178728,178728,true,178728,178728,178728,178728
true,355719,355719,355719,355719,true,200438,200438,208698,208698,true,169883,169883,169883,169883,true,169883,169883,169883,169883,true,169883,169883,169883,169883,true,169883,169883,169883,169883,true,169883,169883,169883,169883,true,169883,169883,169883,169883
true,184740,184740,184740,184740,true,141975,141975,157555,157555,true,141975,141975,141975,141975,true,141975,141975,141975,141975,true,141975,141975,141975,141975,true,141975,141975,141975,141975,true,141975,141975,141975,141975,true,141975,141975,141975,141975
true,301322,301322,301322,301322,true,172480,172480,209604,209604,true,129973,132797,153999,153999,false,108780,108780,108780,108780,false,108731,108731,108731,108731,true,103478,103478,103478,103478,true,103478,103478,103478,103478,true,103478,103478,103478,103478
true,537199,537199,537199,537199,true,344422,344422,399214,399214,true,304309,304309,332306,332306,true,302901,302901,318279,318279,true,302901,302901,304309,304309,true,302901,302901,302901,302901,true,302901,302901,302901,302901,true,302901,302901,302901,302901
true,323050,323050,323050,323050,true,199400,199400,199400,199400,true,199100,199100,199100,199100,true,199100,199100,199100,199100,true,199100,199100,199100,199100,true,199100,199100,199100,199100,true,199100,199100,199100,199100,true,199100,199100,199100,199100
true,582720,582720,582720,582720,true,331764,331764,384036,384036,false,261972,273136,293976,293976,false,226224,226836,241704,241704,true,223815,223815,223815,223815,true,223815,223815,223815,223815,true,223815,223815,223815,223815,true,223815,223815,223815,223815
true,580130,580130,580130,580130,true,314749,317020,318760,318760,false,229647,237952,278850,278850,false,178167,178167,201289,201289,false,168443,167756,182280,182280,false,156651,156618,159877,159877,true,147018,147018,153428,153428,true,147018,147018,147018,147018
true,621965,621965,621965,621965,true,373920,388303,419145,419145,false,301891,302649,331569,331569,true,285774,285774,302649,302649,true,285774,285774,285774,285774,true,285774,285774,285774,285774,true,285774,285774,285774,285774,true,285774,285774,285774,285774
true,284292,284292,284292,284292,true,200064,200064,206346,206346,true,161120,161120,167402,167402,true,161120,161120,161120,161120,true,161120,161120,161120,161120,true,161120,161120,161120,161120,true,161120,161120,161120,161120,true,161120,161120,161120,161120
true,326900,326900,326900,326900,true,215389,220660,237783,237783,true,187074,193914,198226,198226,true,168004,168004,168004,168004,true,168004,168004,168004,168004,true,168004,168004,168004,168004,true,168004,168004,168004,168004,true,168004,168004,168004,168004
true,434691,434691,434691,434691,true,237696,241209,255951,255951,false,171016,181971,194130,194130,false,148104,151524,153927,153927,true,148104,148104,148104,148104,true,148104,148104,148104,148104,true,148104,148104,148104,148104,true,148104,148104,148104,148104
true,280668,280668,280668,280668,true,207720,207720,210506,210506,true,167244,169508,173054,173054,false,137074,137074,142386,142386,false,121374,123522,125538,125538,true,121374,121374,121374,121374,true,121374,121374,121374,121374,true,121374,121374,121374,121374
true,573108,573108,573108,573108,true,415212,415212,445626,445626,true,314820,314820,387240,387240,true,275886,280032,324372,324372,true,275886,275886,280032,280032,true,275886,275886,275886,275886,true,275886,275886,275886,275886,true,275886,275886,275886,275886
true,276363,276363,276363,276363,true,158062,167053,179685,179685,true,153063,153063,153063,153063,true,153063,153063,153063,153063,true,153063,153063,153063,153063,true,153063,153063,153063,153063,true,153063,153063,153063,153063,true,153063,153063,153063,153063
true,205930,205930,205930,205930,true,127465,127465,127465,127465,true,127465,127465,127465,127465,true,127465,127465,127465,127465,true,127465,127465,127465,127465,true,127465,127465,127465,127465,true,127465,127465,127465,127465,true,127465,127465,127465,127465
true,268405,268405,268405,268405,true,150875,150875,182600,182600,true,123335,125310,130244,130244,true,115755,115755,115755,115755,true,115755,115755,115755,115755,true,115755,115755,115755,115755,true,115755,115755,115755,115755,true,115755,115755,115755,115755
true,805155,805155,805155,805155,true,487308,487308,567930,567930,true,383328,383328,487308,487308,false,356250,356250,383328,383328,false,309291,309291,334716,334716,true,308136,308136,308136,308136,true,308136,308136,308136,308136,true,308136,308136,308136,308136
true,253362,253362,253362,253362,true,236058,236058,236058,236058,true,236058,236058,236058,236058,true,236058,236058,236058,236058,true,236058,236058,236058,236058,true,236058,236058,236058,236058,true,236058,236058,236058,236058,true,236058,236058,236058,236058
true,613228,613228,613228,613228,true,353656,353656,406848,406848,true,265920,278790,314640,314640,false,211871,223632,265920,265920,false,193864,193864,193864,193864,false,168036,168036,168036,168036,true,168036,168036,168036,168036,true,168036,168036,168036,168036
true,210745,210745,210745,210745,true,141120,141120,157620,157620,true,141120,141120,141120,141120,true,141120,141120,141120,141120,true,141120,141120,141120,141120,true,141120,141120,141120,141120,true,141120,141120,141120,141120,true,141120,141120,141120,141120
true,460888,460888,460888,460888,true,340624,340624,386976,386976,true,273460,273460,322704,322704,true,271180,271180,276352,276352,true,271180,271180,271180,271180,true,271180,271180,271180,271180,true,271180,271180,271180,271180,true,271180,271180,271180,271180
true,248400,248400,248400,248400,true,168900,170600,181705,181705,true,151435,151435,151435,151435,false,126805,126805,126805,126805,true,125835,125835,125835,125835,true,125835,125835,125835,125835,true,125835,125835,125835,125835,true,125835,125835,125835,125835
true,537444,537444,537444,537444,true,318156,318156,327564,327564,true,295536,295536,304944,304944,true,295536,295536,295536,295536,true,295536,295536,295536,295536,true,295536,295536,295536,295536,true,295536,295536,295536,295536,true,295536,295536,295536,295536
true,724768,724768,724768,724768,true,380322,380322,438080,438080,false,272944,272944,302472,302472,false,218000,223874,254754,254754,true,198144,198144,198144,198144,true,198144,198144,198144,198144,true,198144,198144,198144,198144,true,198144,198144,198144,198144
true,316584,316584,316584,316584,true,172832,172832,172832,172832,true,156448,156448,156448,156448,true,156448,156448,156448,156448,true,156448,156448,156448,156448,true,156448,156448,156448,156448,true,156448,156448,156448,156448,true,156448,156448,156448,156448
true,326832,326832,326832,326832,true,171900,171900,186810,186810,true,141222,141222,141222,141222,true,136878,136878,136878,136878,true,136878,136878,136878,136878,true,136878,136878,136878,136878,true,136878,136878,136878,136878,true,136878,136878,136878,136878
true,567460,567460,567460,567460,true,319686,324285,361010,361010,true,265456,270474,283020,283020,true,264498,264498,282800,282800,true,264498,264498,264498,264498,true,264498,264498,264498,264498,true,264498,264498,264498,264498,true,264498,264498,264498,264498
true,1155518,1155518,1155518,1155518,true,651560,659672,741566,741566,false,490380,490380,490380,490380,false,400010,400010,400010,400010,false,393874,393874,395382,395382,false,340445,340445,354764,354764,true,338580,338580,338580,338580,true,338580,338580,338580,338580
true,710606,710606,710606,710606,true,399806,402611,401612,401612,false,286917,291564,347805,347805,false,271952,231491,247467,247467,false,229531,205955,227439,227439,false,187201,187201,191131,191131,true,187201,187201,187201,187201,true,187201,187201,187201,187201
true,265375,265375,265375,265375,true,148075,148075,148075,148075,true,147840,147840,147840,147840,true,147840,147840,147840,147840,true,147840,147840,147840,147840,true,147840,147840,147840,147840,true,147840,147840,147840,147840,true,147840,147840,147840,147840
true,290490,290490,290490,290490,true,147516,147516,155688,155688,false,113430,113430,129954,129954,false,97508,97508,97508,97508,true,97508,97508,97508,97508,true,97508,97508,97508,97508,true,97508,97508,97508,97508,true,97508,97508,97508,97508
true,709168,709168,709168,709168,true,401760,403218,454993,454993,false,340856,315949,370960,370960,false,285728,285728,294256,294256,false,239352,246533,250096,250096,false,233376,232506,233376,233376,true,232506,232506,232506,232506,true,232506,232506,232506,232506
true,533610,533610,533610,533610,true,277695,279807,336656,336656,true,212058,212058,212058,212058,false,195580,196977,196977,196977,true,195580,195580,195580,195580,true,195580,195580,195580,195580,true,195580,195580,195580,195580,true,195580,195580,195580,195580
true,498839,498839,498839,498839,true,256665,256665,262350,262350,false,198632,201586,225280,225280,false,161007,161007,201586,201586,false,152280,152280,152496,152496,true,152280,152280,152280,152280,true,152280,152280,152280,152280,true,152280,152280,152280,152280
true,767914,767914,767914,767914,true,409947,412720,473042,473042,false,327908,327908,327908,327908,true,300988,300988,300988,300988,true,300988,300988,300988,300988,true,300988,300988,300988,300988,true,300988,300988,300988,300988,true,300988,300988,300988,300988
true,216402,216402,216402,216402,true,125928,125928,140544,140544,false,98543,101079,111648,111648,true,97032,97032,97032,97032,true,97032,97032,97032,97032,true,97032,97032,97032,97032,true,97032,97032,97032,97032,true,97032,97032,97032,97032
true,426192,426192,426192,426192,true,380304,380304,398336,398336,true,380304,380304,380304,380304,true,380304,380304,380304,380304,true,380304,380304,380304,380304,true,380304,380304,380304,380304,true,380304,380304,380304,380304,true,380304,380304,380304,380304
true,902176,902176,902176,902176,true,549692,549692,671674,671674,false,464914,464914,490908,490908,false,404184,404184,418022,418022,true,401884,401884,404184,404184,true,401884,401884,401884,401884,true,401884,401884,401884,401884,true,401884,401884,401884,401884
true,290760,290760,290760,290760,true,193368,194064,194064,194064,true,181308,181308,181308,181308,true,181308,181308,181308,181308,true,181308,181308,181308,181308,true,181308,181308,181308,181308,true,181308,181308,181308,181308,true,181308,181308,181308,181308
true,495780,495780,495780,495780,true,319860,319860,338920,338920,true,259365,259365,259365,259365,false,230700,230700,248415,248415,false,216690,216690,216690,216690,true,216690,216690,216690,216690,true,216690,216690,216690,216690,true,216690,216690,216690,216690
true,307188,307188,307188,307188,true,242809,250999,250999,250999,true,213440,213440,213440,213440,true,213440,213440,213440,213440,true,213440,213440,213440,213440,true,213440,213440,213440,213440,true,213440,213440,213440,213440,true,213440,213440,213440,213440
