BnB_BnB/1/finished,BnB_BnB/1,BnB_List/1,DP/1,DP_BnB/1,BnB_BnB/2/finished,BnB_BnB/2,BnB_List/2,DP/2,DP_BnB/2,BnB_BnB/3/finished,BnB_BnB/3,BnB_List/3,DP/3,DP_BnB/3,BnB_BnB/4/finished,BnB_BnB/4,BnB_List/4,DP/4,DP_BnB/4,BnB_BnB/5/finished,BnB_BnB/5,BnB_List/5,DP/5,DP_BnB/5,BnB_BnB/6/finished,BnB_BnB/6,BnB_List/6,DP/6,DP_BnB/6
true,183365,183365,183365,183365,true,123485,123485,129208,129208,true,100374,103195,103195,103195,true,91269,91269,91269,91269,true,91269,91269,91269,91269,true,91269,91269,91269,91269
true,220218,220218,220218,220218,true,125778,125778,129438,129438,true,94374,94374,94374,94374,true,94374,94374,94374,94374,true,94374,94374,94374,94374,true,94374,94374,94374,94374
true,232692,232692,232692,232692,true,209214,209214,210522,210522,true,209214,209214,209214,209214,true,209214,209214,209214,209214,true,209214,209214,209214,209214,true,209214,209214,209214,209214
true,206712,206712,206712,206712,true,169266,169266,183222,183222,true,161385,161385,161385,161385,true,161385,161385,161385,161385,true,161385,161385,161385,161385,true,161385,161385,161385,161385
true,250800,250800,250800,250800,true,201655,201655,221035,221035,true,201655,201655,201655,201655,true,201655,201655,201655,201655,true,201655,201655,201655,201655,true,201655,201655,201655,201655
true,566599,566599,566599,566599,true,326971,351462,398406,398406,true,298885,298885,298885,298885,true,298885,298885,298885,298885,true,298885,298885,298885,298885,true,298885,298885,298885,298885
true,289296,289296,289296,289296,true,161609,161609,161609,161609,true,159300,159300,159300,159300,true,159300,159300,159300,159300,true,159300,159300,159300,159300,true,159300,159300,159300,159300
true,492036,492036,492036,492036,true,318084,324468,373860,373860,true,252515,252515,270000,270000,true,250815,250815,250815,250815,true,250815,250815,250815,250815,true,250815,250815,250815,250815
true,188658,188658,188658,188658,true,132522,132522,152010,152010,true,131622,131622,131622,131622,true,131622,131622,131622,131622,true,131622,131622,131622,131622,true,131622,131622,131622,131622
true,416780,416780,416780,416780,true,279538,284298,284298,284298,true,212688,212688,212688,212688,true,212688,212688,212688,212688,true,212688,212688,212688,212688,true,212688,212688,212688,212688
true,223032,223032,223032,223032,true,146016,146016,146016,146016,true,146016,146016,146016,146016,true,146016,146016,146016,146016,true,146016,146016,146016,146016,true,146016,146016,146016,146016
true,346880,346880,346880,346880,true,218592,218592,235651,235651,true,184302,184302,184302,184302,true,184302,184302,184302,184302,true,184302,184302,184302,184302,true,184302,184302,184302,184302
true,283437,283437,283437,283437,true,152053,152053,152053,152053,true,115878,115878,115878,115878,true,115878,115878,115878,115878,true,115878,115878,115878,115878,true,115878,115878,115878,115878
true,664884,664884,664884,664884,true,398376,398376,413883,413883,true,321634,321634,399162,399162,true,280896,285867,287996,287996,true,280896,280896,285867,285867,true,280896,280896,280896,280896
true,214004,214004,214004,214004,true,166512,166512,166512,166512,true,151837,151837,151837,151837,true,151837,151837,151837,151837,true,151837,151837,151837,151837,true,151837,151837,151837,151837
true,138390,138390,138390,138390,true,88655,88655,94890,94890,true,88655,88655,88655,88655,true,88655,88655,88655,88655,true,88655,88655,88655,88655,true,88655,88655,88655,88655
true,971208,971208,971208,971208,true,521688,521688,619185,619185,true,414696,414696,474681,474681,true,344016,344016,344016,344016,true,344016,344016,344016,344016,true,344016,344016,344016,344016
true,213283,213283,213283,213283,true,163317,163317,176841,176841,true,160923,160923,160923,160923,true,160923,160923,160923,160923,true,160923,160923,160923,160923,true,160923,160923,160923,160923
true,186505,186505,186505,186505,true,170560,170560,170560,170560,true,170560,170560,170560,170560,true,170560,170560,170560,170560,true,170560,170560,170560,170560,true,170560,170560,170560,170560
true,376740,376740,376740,376740,true,217179,217179,252090,252090,true,186998,186998,186998,186998,true,186998,186998,186998,186998,true,186998,186998,186998,186998,true,186998,186998,186998,186998
true,197660,197660,197660,197660,true,143028,148815,149075,149075,true,106475,106475,106475,106475,true,99825,99825,99825,99825,true,99825,99825,99825,99825,true,99825,99825,99825,99825
true,751660,751660,751660,751660,true,433940,433940,467960,467960,true,364942,364942,368523,368523,true,328400,328400,328400,328400,true,328400,328400,328400,328400,true,328400,328400,328400,328400
true,363870,363870,363870,363870,true,196720,196720,245061,245061,true,165010,165010,170581,170581,true,165010,165010,165010,165010,true,165010,165010,165010,165010,true,165010,165010,165010,165010
true,322430,322430,322430,322430,true,230000,230000,230000,230000,true,207750,207750,207750,207750,true,207750,207750,207750,207750,true,207750,207750,207750,207750,true,207750,207750,207750,207750
true,191412,191412,191412,191412,true,154065,154065,160149,160149,true,154065,154065,154065,154065,true,154065,154065,154065,154065,true,154065,154065,154065,154065,true,154065,154065,154065,154065
true,323136,323136,323136,323136,true,209166,209166,247712,247712,true,186692,186692,215988,215988,true,186692,186692,186692,186692,true,186692,186692,186692,186692,true,186692,186692,186692,186692
true,303920,303920,303920,303920,true,186138,186138,202400,202400,true,151632,151632,151632,151632,true,151632,151632,151632,151632,true,151632,151632,151632,151632,true,151632,151632,151632,151632
true,471886,471886,471886,471886,true,282761,282761,342056,342056,true,215137,236268,282761,282761,true,195130,195130,195130,195130,true,195130,195130,195130,195130,true,195130,195130,195130,195130
true,297048,297048,297048,297048,true,164328,164328,165246,165246,true,142848,142848,164313,164313,true,134040,137004,142848,142848,true,134040,134040,136491,136491,true,134040,134040,134040,134040
true,325732,325732,325732,325732,true,187781,187781,205964,205964,true,187781,187781,187781,187781,true,187781,187781,187781,187781,true,187781,187781,187781,187781,true,187781,187781,187781,187781
true,555002,555002,555002,555002,true,341614,341614,426414,426414,true,279554,288906,341614,341614,true,271446,271446,271446,271446,true,271446,271446,271446,271446,true,271446,271446,271446,271446
true,304348,304348,304348,304348,true,229416,229416,229416,229416,true,229416,229416,229416,229416,true,229416,229416,229416,229416,true,229416,229416,229416,229416,true,229416,229416,229416,229416
true,234160,234160,234160,234160,true,143024,149832,166256,166256,true,130216,130216,130896,130896,true,130216,130216,130216,130216,true,130216,130216,130216,130216,true,130216,130216,130216,130216
true,346626,346626,346626,346626,true,199422,199422,204624,204624,true,199422,199422,199422,199422,true,199422,199422,199422,199422,true,199422,199422,199422,199422,true,199422,199422,199422,199422
true,170052,170052,170052,170052,true,120342,125010,127890,127890,true,113142,113142,113142,113142,true,113142,113142,113142,113142,true,113142,113142,113142,113142,true,113142,113142,113142,113142
