BnB_BnB/1/finished,BnB_BnB/1,BnB_List/1,DP/1,DP_BnB/1,BnB_BnB/2/finished,BnB_BnB/2,BnB_List/2,DP/2,DP_BnB/2,BnB_BnB/3/finished,BnB_BnB/3,BnB_List/3,DP/3,DP_BnB/3,BnB_BnB/4/finished,BnB_BnB/4,BnB_List/4,DP/4,DP_BnB/4,BnB_BnB/5/finished,BnB_BnB/5,BnB_List/5,DP/5,DP_BnB/5,BnB_BnB/6/finished,BnB_BnB/6,BnB_List/6,DP/6,DP_BnB/6,BnB_BnB/7/finished,BnB_BnB/7,BnB_List/7,DP/7,DP_BnB/7
true,212850,212850,212850,212850,true,161325,162684,162684,162684,true,131130,131130,131130,131130,true,131130,131130,131130,131130,true,131130,131130,131130,131130,true,131130,131130,131130,131130,true,131130,131130,131130,131130
true,353940,353940,353940,353940,true,218930,218930,260928,260928,true,218930,218930,218930,218930,true,218930,218930,218930,218930,true,218930,218930,218930,218930,true,218930,218930,218930,218930,true,218930,218930,218930,218930
true,730135,730135,730135,730135,true,442934,442934,492984,492984,true,363154,367206,416610,416610,false,337710,337710,337710,337710,true,337710,337710,337710,337710,true,337710,337710,337710,337710,true,337710,337710,337710,337710
true,513190,513190,513190,513190,true,290208,294728,332150,332150,true,246996,246996,246996,246996,true,246996,246996,246996,246996,true,246996,246996,246996,246996,true,246996,246996,246996,246996,true,246996,246996,246996,246996
true,788655,788655,788655,788655,true,427224,427224,427224,427224,true,308532,308532,370500,370500,false,259959,259959,259959,259959,true,255687,255687,255687,255687,true,255687,255687,255687,255687,true,255687,255687,255687,255687
true,405380,405380,405380,405380,true,258890,258890,285180,285180,true,224290,224290,250580,250580,true,224290,224290,224290,224290,true,224290,224290,224290,224290,true,224290,224290,224290,224290,true,224290,224290,224290,224290
true,226075,226075,226075,226075,true,138709,141216,149190,149190,true,109515,109515,114744,114744,true,109515,109515,109515,109515,true,109515,109515,109515,109515,true,109515,109515,109515,109515,true,109515,109515,109515,109515
true,276060,276060,276060,276060,true,193236,193236,214224,214224,true,187102,187102,187102,187102,true,182724,182724,182724,182724,true,182724,182724,182724,182724,true,182724,182724,182724,182724,true,182724,182724,182724,182724
true,806980,806980,806980,806980,true,472455,472455,506846,506846,false,363600,363600,450530,450530,false,310856,312687,381500,381500,true,300387,300387,325400,325400,true,300387,300387,300387,300387,true,300387,300387,300387,300387
true,583120,583120,583120,583120,true,335600,335600,354264,354264,false,271425,271425,335600,335600,false,220661,220661,269262,269262,false,220661,220661,235074,235074,true,220661,220661,220661,220661,true,220661,220661,220661,220661
true,244328,244328,244328,244328,true,138600,138600,138600,138600,true,135036,135036,135036,135036,true,135036,135036,135036,135036,true,135036,135036,135036,135036,true,135036,135036,135036,135036,true,135036,135036,135036,135036
true,250160,250160,250160,250160,true,176138,176518,191568,191568,true,133784,133784,133784,133784,true,122392,122392,122392,122392,true,122392,122392,122392,122392,true,122392,122392,122392,122392,true,122392,122392,122392,122392
true,405432,405432,405432,405432,true,260976,260976,319224,319224,true,245138,252996,260976,260976,true,221274,221274,221274,221274,true,221274,221274,221274,221274,true,221274,221274,221274,221274,true,221274,221274,221274,221274
true,638520,638520,638520,638520,true,373295,373295,416295,416295,true,291592,306660,361665,361665,false,240645,240645,256950,256950,false,235800,237650,240645,240645,true,235800,235800,235800,235800,true,235800,235800,235800,235800
true,281022,281022,281022,281022,true,195615,195615,223706,223706,true,160636,160636,188727,188727,true,154890,154890,160636,160636,true,154890,154890,154890,154890,true,154890,154890,154890,154890,true,154890,154890,154890,154890
true,635376,635376,635376,635376,true,350510,368970,400326,400326,true,270694,270694,319263,319263,false,227248,227248,227248,227248,false,224854,224854,224854,224854,true,224854,224854,224854,224854,true,224854,224854,224854,224854
true,211400,211400,211400,211400,true,158040,158040,161210,161210,true,158040,158040,158040,158040,true,158040,158040,158040,158040,true,158040,158040,158040,158040,true,158040,158040,158040,158040,true,158040,158040,158040,158040
true,155315,155315,155315,155315,true,108039,108039,118360,118360,true,100790,100790,100790,100790,true,100790,100790,100790,100790,true,100790,100790,100790,100790,true,100790,100790,100790,100790,true,100790,100790,100790,100790
true,295812,295812,295812,295812,true,177525,194499,202680,202680,true,139923,139923,147078,147078,true,139923,139923,139923,139923,true,139923,139923,139923,139923,true,139923,139923,139923,139923,true,139923,139923,139923,139923
true,285280,285280,285280,285280,true,149952,149952,149952,149952,true,149952,149952,149952,149952,true,149952,149952,149952,149952,true,149952,149952,149952,149952,true,149952,149952,149952,149952,true,149952,149952,149952,149952
true,331461,331461,331461,331461,true,186251,194130,232206,232206,true,139308,139308,143624,143624,true,130755,130755,130755,130755,true,130755,130755,130755,130755,true,130755,130755,130755,130755,true,130755,130755,130755,130755
true,518574,518574,518574,518574,true,275226,275226,275226,275226,true,215277,215277,250698,250698,true,210546,210546,210546,210546,true,210546,210546,210546,210546,true,210546,210546,210546,210546,true,210546,210546,210546,210546
true,324468,324468,324468,324468,true,224820,224820,259452,259452,true,178213,178213,205776,205776,false,161721,161721,179868,179868,false,147939,147939,157884,157884,true,147939,147939,147939,147939,true,147939,147939,147939,147939
true,702128,702128,702128,702128,true,445296,445296,493935,493935,true,342501,342501,382155,382155,true,326520,326520,326520,326520,true,326520,326520,326520,326520,true,326520,326520,326520,326520,true,326520,326520,326520,326520
true,593100,593100,593100,593100,true,341347,344032,344032,344032,true,275355,275355,280800,280800,false,236368,236368,242992,242992,false,186525,186525,186525,186525,true,172374,172374,172374,172374,true,172374,172374,172374,172374
true,306978,306978,306978,306978,true,167297,167297,167824,167824,true,156339,156339,165616,165616,true,145264,145264,156339,156339,false,145264,145264,145264,145264,true,145264,145264,145264,145264,true,145264,145264,145264,145264
true,650416,650416,650416,650416,true,428140,428140,428140,428140,true,330033,330033,330033,330033,true,330033,330033,330033,330033,true,330033,330033,330033,330033,true,330033,330033,330033,330033,true,330033,330033,330033,330033
true,456400,456400,456400,456400,true,252350,252350,270130,270130,true,228894,228894,228894,228894,true,228894,228894,228894,228894,true,228894,228894,228894,228894,true,228894,228894,228894,228894,true,228894,228894,228894,228894
true,352905,352905,352905,352905,true,273204,273204,279930,279930,true,273204,273204,273204,273204,true,273204,273204,273204,273204,true,273204,273204,273204,273204,true,273204,273204,273204,273204,true,273204,273204,273204,273204
true,259464,259464,259464,259464,true,158152,158152,170384,170384,true,158152,158152,158152,158152,true,158152,158152,158152,158152,true,158152,158152,158152,158152,true,158152,158152,158152,158152,true,158152,158152,158152,158152
true,482856,482856,482856,482856,true,342100,342100,368904,368904,true,267948,282796,311058,311058,false,254986,254986,264554,264554,false,224040,227872,227872,227872,true,224040,224040,224040,224040,true,224040,224040,224040,224040
true,517077,517077,517077,517077,true,306590,309716,365012,365012,true,238326,240412,271117,271117,false,213778,213778,226458,226458,true,212788,212788,213778,213778,true,212788,212788,212788,212788,true,212788,212788,212788,212788
true,397755,397755,397755,397755,true,326484,326484,326484,326484,true,255123,255123,255123,255123,false,224100,224100,224100,224100,true,224100,224100,224100,224100,true,224100,224100,224100,224100,true,224100,224100,224100,224100
true,235755,235755,235755,235755,true,153680,153680,177617,177617,true,131975,131975,153680,153680,true,131975,131975,131975,131975,true,131975,131975,131975,131975,true,131975,131975,131975,131975,true,131975,131975,131975,131975
true,360873,360873,360873,360873,true,185067,185067,185067,185067,true,162816,162816,183726,183726,false,145638,145638,145638,145638,true,145638,145638,145638,145638,true,145638,145638,145638,145638,true,145638,145638,145638,145638
true,428051,428051,428051,428051,true,294619,294619,330447,330447,true,214844,214844,235697,235697,true,209244,209244,209244,209244,true,209244,209244,209244,209244,true,209244,209244,209244,209244,true,209244,209244,209244,209244
true,192610,192610,192610,192610,true,113930,113930,113930,113930,true,113930,113930,113930,113930,true,113930,113930,113930,113930,true,113930,113930,113930,113930,true,113930,113930,113930,113930,true,113930,113930,113930,113930
true,243354,243354,243354,243354,true,145452,145452,163962,163962,true,134484,134484,145452,145452,true,134484,134484,134484,134484,true,134484,134484,134484,134484,true,134484,134484,134484,134484,true,134484,134484,134484,134484
true,222280,222280,222280,222280,true,128456,128456,148976,148976,true,104347,108520,116144,116144,false,95624,95624,95624,95624,true,95624,95624,95624,95624,true,95624,95624,95624,95624,true,95624,95624,95624,95624
true,282702,282702,282702,282702,true,167584,167584,200210,200210,true,155508,155508,155508,155508,true,155508,155508,155508,155508,true,155508,155508,155508,155508,true,155508,155508,155508,155508,true,155508,155508,155508,155508
true,256908,256908,256908,256908,true,130074,130074,130074,130074,true,130074,130074,130074,130074,true,130074,130074,130074,130074,true,130074,130074,130074,130074,true,130074,130074,130074,130074,true,130074,130074,130074,130074
true,566520,566520,566520,566520,true,316299,316299,339040,339040,true,251060,264178,270541,270541,false,236320,236320,244500,244500,true,236320,236320,236320,236320,true,236320,236320,236320,236320,true,236320,236320,236320,236320
true,236725,236725,236725,236725,true,174660,174660,178537,178537,true,172315,172315,172315,172315,true,172315,172315,172315,172315,true,172315,172315,172315,172315,true,172315,172315,172315,172315,true,172315,172315,172315,172315
true,943711,943711,943711,943711,true,676533,676533,676533,676533,true,579561,584155,611462,611462,false,510388,518892,518892,518892,false,456893,456893,456893,456893,true,453112,453112,453112,453112,true,453112,453112,453112,453112
true,319240,319240,319240,319240,true,222088,222088,222088,222088,true,182713,185688,193624,193624,true,176640,176640,176640,176640,true,176640,176640,176640,176640,true,176640,176640,176640,176640,true,176640,176640,176640,176640
true,1252684,1252684,1252684,1252684,true,752284,752284,752284,752284,true,636263,636263,693245,693245,false,565875,565875,565875,565875,true,558794,558794,558794,558794,true,558794,558794,558794,558794,true,558794,558794,558794,558794
true,179904,179904,179904,179904,true,125208,125208,140202,140202,true,125208,125208,125208,125208,true,125208,125208,125208,125208,true,125208,125208,125208,125208,true,125208,125208,125208,125208,true,125208,125208,125208,125208
true,461628,461628,461628,461628,true,279186,279186,293784,293784,true,232080,232080,270066,270066,false,203400,203400,220302,220302,true,203112,203112,203400,203400,true,203112,203112,203112,203112,true,203112,203112,203112,203112
true,427512,427512,427512,427512,true,230346,239872,266395,266395,true,206200,206200,207952,207952,true,206200,206200,206200,206200,true,206200,206200,206200,206200,true,206200,206200,206200,206200,true,206200,206200,206200,206200
true,263298,263298,263298,263298,true,187615,187615,212492,212492,true,187615,187615,187615,187615,true,187615,187615,187615,187615,true,187615,187615,187615,187615,true,187615,187615,187615,187615,true,187615,187615,187615,187615
true,255592,255592,255592,255592,true,182448,182448,195232,195232,true,137960,137960,137960,137960,true,137479,137479,137479,137479,true,137479,137479,137479,137479,true,137479,137479,137479,137479,true,137479,137479,137479,137479
true,210896,210896,210896,210896,true,124429,125307,142331,142331,true,112411,112411,112411,112411,true,112411,112411,112411,112411,true,112411,112411,112411,112411,true,112411,112411,112411,112411,true,112411,112411,112411,112411
true,203420,203420,203420,203420,true,125835,125835,125835,125835,true,117810,117810,117810,117810,true,117810,117810,117810,117810,true,117810,117810,117810,117810,true,117810,117810,117810,117810,true,117810,117810,117810,117810
true,281855,281855,281855,281855,true,146489,146489,146489,146489,true,146489,146489,146489,146489,true,146489,146489,146489,146489,true,146489,146489,146489,146489,true,146489,146489,146489,146489,true,146489,146489,146489,146489
true,497460,497460,497460,497460,true,288568,298752,346004,346004,true,222984,222984,258992,258992,true,222984,222984,222984,222984,true,222984,222984,222984,222984,true,222984,222984,222984,222984,true,222984,222984,222984,222984
true,238192,238192,238192,238192,true,159950,159950,159950,159950,true,128616,131572,141652,141652,true,125384,125384,125384,125384,true,125384,125384,125384,125384,true,125384,125384,125384,125384,true,125384,125384,125384,125384
true,200192,200192,200192,200192,true,153912,153912,158392,158392,true,153912,153912,153912,153912,true,153912,153912,153912,153912,true,153912,153912,153912,153912,true,153912,153912,153912,153912,true,153912,153912,153912,153912
